latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,year,month,month_name
-9.3469,-51.1497,500.0,1.0,1.0,2004-08-18,1348,Terra,MODIS,100,6.2,328.2,1595.0,D,0.0,2004,8,Aug
-9.5237,-51.7588,500.0,1.0,1.0,2004-08-18,1348,Terra,MODIS,100,6.2,344.0,1614.2,D,0.0,2004,8,Aug
-9.5161,-51.7483,500.0,1.0,1.0,2004-08-18,1348,Terra,MODIS,100,6.2,339.1,1611.9,D,0.0,2004,8,Aug
-9.5147,-51.7574,500.0,1.0,1.0,2004-08-18,1348,Terra,MODIS,100,6.2,347.3,1612.2,D,0.0,2004,8,Aug
-9.5251,-51.7497,500.0,1.0,1.0,2004-08-18,1348,Terra,MODIS,100,6.2,340.1,1611.9,D,0.0,2004,8,Aug
-8.9849,-51.4921,442.6,2.3,1.5,2004-08-18,1638,Aqua,MODIS,100,6.2,315.0,2016.7,D,0.0,2004,8,Aug
-8.9718,-51.4938,430.5,2.3,1.5,2004-08-18,1638,Aqua,MODIS,100,6.2,312.5,1583.5,D,0.0,2004,8,Aug
-9.8845,-53.73,415.6,3.5,1.8,2004-08-18,1638,Aqua,MODIS,100,6.2,304.6,2177.1,D,0.0,2004,8,Aug
-9.8649,-53.7003,403.1,3.5,1.8,2004-08-18,1638,Aqua,MODIS,100,6.2,308.1,1619.0,D,0.0,2004,8,Aug
-9.8708,-53.7067,407.5,3.5,1.8,2004-08-18,1638,Aqua,MODIS,100,6.2,310.5,1787.7,D,0.0,2004,8,Aug
-8.7862,-54.5187,398.9,3.9,1.8,2004-08-18,1638,Aqua,MODIS,100,6.2,302.9,1728.1,D,0.0,2004,8,Aug
-9.7479,-51.5734,438.8,2.4,1.5,2004-08-18,1638,Aqua,MODIS,100,6.2,313.4,1982.7,D,0.0,2004,8,Aug
-9.7521,-51.5796,429.9,2.4,1.5,2004-08-18,1638,Aqua,MODIS,100,6.2,312.9,1663.4,D,0.0,2004,8,Aug
-7.9173,-50.905,440.1,2.0,1.4,2004-08-18,1638,Aqua,MODIS,100,6.2,307.4,1562.3,D,0.0,2004,8,Aug
-5.2482,-50.6339,451.5,1.7,1.3,2004-08-18,1639,Aqua,MODIS,100,6.2,305.3,1574.9,D,0.0,2004,8,Aug
-8.0546,-54.8749,398.8,4.1,1.9,2004-08-18,1639,Aqua,MODIS,100,6.2,301.2,1812.8,D,0.0,2004,8,Aug
-8.0552,-54.9162,428.7,4.1,1.9,2004-08-18,1639,Aqua,MODIS,100,6.2,307.1,3562.0,D,0.0,2004,8,Aug
-8.0506,-54.8794,409.1,4.1,1.9,2004-08-18,1639,Aqua,MODIS,100,6.2,301.9,2302.9,D,0.0,2004,8,Aug
-8.059,-54.9117,442.4,4.1,1.9,2004-08-18,1639,Aqua,MODIS,100,6.2,307.8,4676.8,D,0.0,2004,8,Aug
-7.3869,-55.1919,404.9,4.2,1.9,2004-08-18,1639,Aqua,MODIS,100,6.2,299.7,2205.8,D,0.0,2004,8,Aug
-12.4282,-59.9105,412.1,3.4,1.7,2004-08-18,1816,Aqua,MODIS,100,6.2,303.0,1897.4,D,0.0,2004,8,Aug
-12.4376,-59.9043,407.8,3.4,1.7,2004-08-18,1816,Aqua,MODIS,94,6.2,301.3,1720.6,D,0.0,2004,8,Aug
-18.2429,-52.4681,497.8,1.0,1.0,2004-08-19,1719,Aqua,MODIS,100,6.2,400.1,1619.1,D,0.0,2004,8,Aug
-13.2302,-45.8598,410.3,3.3,1.7,2004-08-19,1720,Aqua,MODIS,100,6.2,304.0,1776.7,D,0.0,2004,8,Aug
-9.9748,-64.6626,411.2,3.6,1.8,2004-08-19,1721,Aqua,MODIS,100,6.2,305.1,2046.4,D,0.0,2004,8,Aug
-12.0506,-60.9355,448.8,2.0,1.4,2004-08-19,1721,Aqua,MODIS,100,6.2,315.0,1858.7,D,0.0,2004,8,Aug
-12.0484,-60.941,458.2,2.0,1.4,2004-08-19,1721,Aqua,MODIS,100,6.2,315.4,2204.0,D,0.0,2004,8,Aug
-9.136000000000001,-61.6975,456.1,2.0,1.4,2004-08-19,1721,Aqua,MODIS,100,6.2,316.1,2226.2,D,0.0,2004,8,Aug
-9.1383,-61.7161,474.7,2.1,1.4,2004-08-19,1721,Aqua,MODIS,100,6.2,322.1,3076.3,D,0.0,2004,8,Aug
-9.1342,-61.7044,474.3,2.0,1.4,2004-08-19,1721,Aqua,MODIS,100,6.2,321.5,3043.5,D,0.0,2004,8,Aug
-9.2901,-57.0621,499.7,1.1,1.0,2004-08-19,1721,Aqua,MODIS,94,6.2,337.7,1718.1,D,0.0,2004,8,Aug
-9.3498,-54.8324,499.5,1.0,1.0,2004-08-19,1721,Aqua,MODIS,100,6.2,338.8,1623.8,D,0.0,2004,8,Aug
-9.7068,-54.5652,499.8,1.0,1.0,2004-08-19,1721,Aqua,MODIS,100,6.2,400.1,1648.9,D,0.0,2004,8,Aug
-9.7054,-54.556000000000004,500.4,1.0,1.0,2004-08-19,1721,Aqua,MODIS,100,6.2,336.6,1666.6,D,0.0,2004,8,Aug
-9.3828,-59.0111,473.3,1.3,1.1,2004-08-19,1721,Aqua,MODIS,100,6.2,327.1,1577.2,D,0.0,2004,8,Aug
-7.1713,-59.3853,478.3,1.3,1.1,2004-08-19,1722,Aqua,MODIS,100,6.2,317.4,1681.3,D,0.0,2004,8,Aug
-7.1596,-59.375,478.6,1.3,1.1,2004-08-19,1722,Aqua,MODIS,100,6.2,314.5,1687.8,D,0.0,2004,8,Aug
-6.7368,-58.8326,497.9,1.2,1.1,2004-08-19,1722,Aqua,MODIS,100,6.2,326.6,2009.3,D,0.0,2004,8,Aug
-7.1612,-59.3867,481.4,1.3,1.1,2004-08-19,1722,Aqua,MODIS,100,6.2,321.2,1767.2,D,0.0,2004,8,Aug
-9.3294,-51.2224,421.5,3.8,1.8,2004-08-20,1626,Aqua,MODIS,100,6.2,309.4,2769.9,D,0.0,2004,8,Aug
-9.3198,-51.2169,448.0,3.8,1.8,2004-08-20,1626,Aqua,MODIS,100,6.2,314.7,4714.8,D,0.0,2004,8,Aug
-9.1603,-50.9763,402.1,3.6,1.8,2004-08-20,1626,Aqua,MODIS,100,6.2,308.1,1666.6,D,0.0,2004,8,Aug
-10.4316,-51.9829,388.9,4.5,2.0,2004-08-20,1626,Aqua,MODIS,94,6.2,294.0,1632.1,D,0.0,2004,8,Aug
-9.8101,-51.417,408.8,4.0,1.9,2004-08-20,1626,Aqua,MODIS,100,6.2,304.5,2234.8,D,0.0,2004,8,Aug
-9.8604,-51.4108,422.5,4.0,1.9,2004-08-20,1626,Aqua,MODIS,100,6.2,304.6,3051.4,D,0.0,2004,8,Aug
-9.8396,-51.4183,458.8,4.0,1.9,2004-08-20,1626,Aqua,MODIS,100,6.2,308.9,6170.1,D,0.0,2004,8,Aug
-9.8437,-51.4133,450.4,4.0,1.9,2004-08-20,1626,Aqua,MODIS,100,6.2,306.9,5302.4,D,0.0,2004,8,Aug
-9.8564,-51.416000000000004,432.7,4.0,1.9,2004-08-20,1626,Aqua,MODIS,100,6.2,307.4,3764.6,D,0.0,2004,8,Aug
-9.7769,-51.5087,429.3,4.1,1.9,2004-08-20,1626,Aqua,MODIS,100,6.2,308.8,3569.2,D,0.0,2004,8,Aug
-9.76,-51.5102,420.7,4.1,1.9,2004-08-20,1626,Aqua,MODIS,100,6.2,305.8,2981.9,D,0.0,2004,8,Aug
-9.8269,-51.4149,439.5,4.0,1.9,2004-08-20,1626,Aqua,MODIS,100,6.2,309.6,4302.2,D,0.0,2004,8,Aug
-9.5771,-51.7749,435.3,4.3,1.9,2004-08-20,1626,Aqua,MODIS,100,6.2,307.9,4298.5,D,0.0,2004,8,Aug
-9.5801,-51.7668,432.7,4.3,1.9,2004-08-20,1626,Aqua,MODIS,100,6.2,306.6,4079.5,D,0.0,2004,8,Aug
-9.8229,-51.4203,460.4,4.0,1.9,2004-08-20,1626,Aqua,MODIS,100,6.2,313.5,6332.9,D,0.0,2004,8,Aug
-9.8647,-51.4475,439.4,4.1,1.9,2004-08-20,1626,Aqua,MODIS,94,6.2,303.5,4334.9,D,0.0,2004,8,Aug
-9.7813,-51.5004,424.8,4.1,1.9,2004-08-20,1626,Aqua,MODIS,100,6.2,303.4,3243.4,D,0.0,2004,8,Aug
-9.7645,-51.5027,436.6,4.1,1.9,2004-08-20,1626,Aqua,MODIS,100,6.2,307.6,4138.0,D,0.0,2004,8,Aug
-12.56,-62.0959,502.8,1.4,1.2,2004-08-20,1803,Aqua,MODIS,94,6.2,330.3,2606.3,D,0.0,2004,8,Aug
-12.2014,-61.0314,457.5,1.6,1.3,2004-08-20,1803,Aqua,MODIS,100,6.2,320.9,1636.6,D,0.0,2004,8,Aug
-12.2011,-61.0218,480.4,1.6,1.3,2004-08-20,1803,Aqua,MODIS,94,6.2,325.7,2422.5,D,0.0,2004,8,Aug
-12.199000000000002,-61.0166,463.2,1.6,1.3,2004-08-20,1803,Aqua,MODIS,94,6.2,318.2,1813.3,D,0.0,2004,8,Aug
-11.981,-63.5553,500.3,1.1,1.1,2004-08-20,1804,Aqua,MODIS,87,6.2,323.3,1948.3,D,0.0,2004,8,Aug
-11.9715,-63.5568,501.0,1.1,1.1,2004-08-20,1804,Aqua,MODIS,94,6.2,326.0,1970.0,D,0.0,2004,8,Aug
-11.5856,-59.1964,463.8,2.5,1.5,2004-08-21,1708,Aqua,MODIS,100,6.2,317.6,3374.4,D,0.0,2004,8,Aug
-11.2586,-56.1433,496.2,1.4,1.2,2004-08-21,1708,Aqua,MODIS,100,6.2,335.0,2586.6,D,0.0,2004,8,Aug
-11.2636,-56.1505,491.1,1.4,1.2,2004-08-21,1708,Aqua,MODIS,100,6.2,332.0,2401.8,D,0.0,2004,8,Aug
-12.0902,-60.5441,442.5,3.2,1.7,2004-08-21,1708,Aqua,MODIS,100,6.2,309.9,3332.6,D,0.0,2004,8,Aug
-12.0928,-60.5508,423.0,3.2,1.7,2004-08-21,1708,Aqua,MODIS,100,6.2,305.8,2253.9,D,0.0,2004,8,Aug
-12.687000000000001,-62.0664,390.6,4.3,1.9,2004-08-21,1708,Aqua,MODIS,100,6.2,303.6,1591.9,D,0.0,2004,8,Aug
-12.6887,-62.0625,397.0,4.3,1.9,2004-08-21,1708,Aqua,MODIS,100,6.2,304.1,1872.8,D,0.0,2004,8,Aug
-12.765,-60.38399999999999,460.0,3.2,1.7,2004-08-21,1708,Aqua,MODIS,100,6.2,309.7,4543.5,D,0.0,2004,8,Aug
-12.7674,-60.3908,438.4,3.2,1.7,2004-08-21,1708,Aqua,MODIS,94,6.2,305.1,3050.9,D,0.0,2004,8,Aug
-12.7521,-60.3925,420.1,3.2,1.7,2004-08-21,1708,Aqua,MODIS,87,6.2,301.8,2090.4,D,0.0,2004,8,Aug
-12.764000000000001,-60.3618,413.5,3.2,1.7,2004-08-21,1708,Aqua,MODIS,100,6.2,300.9,1802.8,D,0.0,2004,8,Aug
-10.0555,-56.5483,500.3,1.5,1.2,2004-08-21,1709,Aqua,MODIS,100,6.2,340.1,2848.8,D,0.0,2004,8,Aug
-11.103,-59.1966,424.8,2.4,1.5,2004-08-21,1709,Aqua,MODIS,100,6.2,303.5,1568.4,D,0.0,2004,8,Aug
-8.4112,-50.6084,452.0,1.7,1.3,2004-08-23,1406,Terra,MODIS,94,6.2,316.7,1575.9,D,0.0,2004,8,Aug
-12.6974,-62.1136,499.1,1.2,1.1,2004-08-24,1739,Aqua,MODIS,100,6.2,328.4,2006.9,D,0.0,2004,8,Aug
-9.0358,-61.4629,500.2,1.0,1.0,2004-08-24,1740,Aqua,MODIS,100,6.2,326.9,1683.7,D,0.0,2004,8,Aug
-4.6945,-46.2201,500.0,1.0,1.0,2004-08-25,1645,Aqua,MODIS,100,6.2,329.0,1677.1,D,0.0,2004,8,Aug
-11.9072,-63.3491,438.7,2.3,1.5,2004-08-26,1727,Aqua,MODIS,100,6.2,298.0,1915.2,D,0.0,2004,8,Aug
-11.862,-52.5165,407.5,4.0,1.9,2004-08-27,1631,Aqua,MODIS,100,6.2,300.0,2172.4,D,0.0,2004,8,Aug
-11.8673,-52.5085,403.6,4.0,1.9,2004-08-27,1631,Aqua,MODIS,100,6.2,299.9,1983.0,D,0.0,2004,8,Aug
-11.8712,-52.5449,398.8,4.0,1.9,2004-08-27,1631,Aqua,MODIS,100,6.2,298.5,1784.7,D,0.0,2004,8,Aug
-10.3828,-52.0948,447.7,3.5,1.8,2004-08-27,1632,Aqua,MODIS,94,6.2,306.4,4162.0,D,0.0,2004,8,Aug
-10.3925,-52.0866,428.2,3.5,1.8,2004-08-27,1632,Aqua,MODIS,94,6.2,298.8,2849.0,D,0.0,2004,8,Aug
-9.9423,-51.3332,422.3,3.0,1.7,2004-08-27,1632,Aqua,MODIS,100,6.2,303.6,2024.7,D,0.0,2004,8,Aug
-9.9423,-51.3259,423.4,3.0,1.7,2004-08-27,1632,Aqua,MODIS,100,6.2,302.9,2065.7,D,0.0,2004,8,Aug
-9.1846,-45.3433,407.1,3.3,1.7,2004-08-28,1715,Aqua,MODIS,75,6.2,296.2,1652.9,D,0.0,2004,8,Aug
-13.4627,-45.5866,473.3,2.1,1.4,2004-08-29,1618,Aqua,MODIS,100,6.2,335.2,3138.5,D,0.0,2004,8,Aug
-13.4604,-45.5672,462.3,2.1,1.4,2004-08-29,1618,Aqua,MODIS,100,6.2,321.3,2592.8,D,0.0,2004,8,Aug
-13.4607,-45.5718,485.1,2.1,1.4,2004-08-29,1618,Aqua,MODIS,100,6.2,330.7,3782.0,D,0.0,2004,8,Aug
-13.4631,-45.5912,440.8,2.1,1.4,2004-08-29,1618,Aqua,MODIS,100,6.2,328.0,1756.8,D,0.0,2004,8,Aug
-3.685,-49.5253,435.8,3.0,1.7,2004-08-29,1621,Aqua,MODIS,100,6.2,301.0,2696.4,D,0.0,2004,8,Aug
-3.6852,-49.5323,418.7,3.0,1.7,2004-08-29,1621,Aqua,MODIS,100,6.2,300.1,1893.9,D,0.0,2004,8,Aug
-11.0305,-57.9404,421.3,2.6,1.5,2004-08-30,1702,Aqua,MODIS,100,6.2,301.0,1560.9,D,0.0,2004,8,Aug
-10.7931,-57.7058,424.6,2.4,1.5,2004-08-30,1703,Aqua,MODIS,100,6.2,301.1,1561.1,D,0.0,2004,8,Aug
-12.632,-52.4313,460.4,1.8,1.3,2004-09-01,1650,Aqua,MODIS,100,6.2,317.2,1925.8,D,0.0,2004,9,Sep
-12.1487,-56.7319,407.5,3.7,1.8,2004-09-01,1650,Aqua,MODIS,94,6.2,292.5,1991.5,D,0.0,2004,9,Sep
-12.1542,-56.7002,398.9,3.7,1.8,2004-09-01,1650,Aqua,MODIS,100,6.2,292.4,1604.8,D,0.0,2004,9,Sep
-12.1582,-56.7345,404.2,3.7,1.8,2004-09-01,1650,Aqua,MODIS,100,6.2,291.6,1846.9,D,0.0,2004,9,Sep
-12.517000000000001,-52.4124,426.1,3.0,1.7,2004-09-03,1637,Aqua,MODIS,100,6.2,311.1,2173.8,D,0.0,2004,9,Sep
-10.4196,-51.1582,441.2,2.3,1.5,2004-09-03,1638,Aqua,MODIS,100,6.2,319.0,1929.5,D,0.0,2004,9,Sep
-8.8705,-50.1515,476.8,1.8,1.3,2004-09-03,1638,Aqua,MODIS,100,6.2,328.8,2587.7,D,0.0,2004,9,Sep
-8.8491,-50.1708,472.8,1.8,1.3,2004-09-03,1638,Aqua,MODIS,100,6.2,326.8,2434.4,D,0.0,2004,9,Sep
-8.8608,-50.1692,493.6,1.8,1.3,2004-09-03,1638,Aqua,MODIS,100,6.2,331.7,3393.0,D,0.0,2004,9,Sep
-8.847000000000001,-50.1547,500.4,1.8,1.3,2004-09-03,1638,Aqua,MODIS,100,6.2,336.6,3732.2,D,0.0,2004,9,Sep
-8.8587,-50.1531,502.6,1.8,1.3,2004-09-03,1638,Aqua,MODIS,100,6.2,400.1,3859.6,D,0.0,2004,9,Sep
-9.4367,-51.7187,439.4,2.4,1.5,2004-09-03,1638,Aqua,MODIS,100,6.2,315.0,2067.2,D,0.0,2004,9,Sep
-11.808,-51.7777,451.0,2.6,1.6,2004-09-03,1638,Aqua,MODIS,100,6.2,322.5,2937.7,D,0.0,2004,9,Sep
-10.2305,-54.3878,400.8,4.0,1.9,2004-09-03,1638,Aqua,MODIS,100,6.2,299.5,1854.7,D,0.0,2004,9,Sep
-10.2916,-51.0635,432.9,2.2,1.4,2004-09-03,1638,Aqua,MODIS,100,6.2,315.4,1584.9,D,0.0,2004,9,Sep
-10.3045,-51.0618,452.7,2.2,1.4,2004-09-03,1638,Aqua,MODIS,100,6.2,318.9,2319.2,D,0.0,2004,9,Sep
-10.3025,-51.0569,465.9,2.2,1.4,2004-09-03,1638,Aqua,MODIS,100,6.2,323.4,2923.4,D,0.0,2004,9,Sep
-9.8322,-54.8566,499.4,1.0,1.0,2004-09-04,1721,Aqua,MODIS,100,6.2,400.1,1605.2,D,0.0,2004,9,Sep
-11.1697,-54.0619,503.9,1.0,1.0,2004-09-04,1721,Aqua,MODIS,75,6.2,334.6,1779.2,D,0.0,2004,9,Sep
-11.1683,-54.0525,504.0,1.0,1.0,2004-09-04,1721,Aqua,MODIS,94,6.2,400.1,1782.9,D,0.0,2004,9,Sep
-11.1788,-54.0605,502.7,1.0,1.0,2004-09-04,1721,Aqua,MODIS,94,6.2,400.1,1747.0,D,0.0,2004,9,Sep
-11.1774,-54.0511,502.8,1.0,1.0,2004-09-04,1721,Aqua,MODIS,100,6.2,400.1,1753.0,D,0.0,2004,9,Sep
-11.3523,-56.3593,499.2,1.0,1.0,2004-09-04,1721,Aqua,MODIS,100,6.2,400.1,1659.6,D,0.0,2004,9,Sep
-10.5509,-59.4167,469.3,1.5,1.2,2004-09-04,1721,Aqua,MODIS,100,6.2,319.8,1708.3,D,0.0,2004,9,Sep
-10.6826,-58.7833,484.1,1.3,1.1,2004-09-04,1721,Aqua,MODIS,100,6.2,325.9,1892.8,D,0.0,2004,9,Sep
-10.1455,-62.4079,387.2,4.6,2.0,2004-09-05,1514,Terra,MODIS,94,6.2,297.2,1616.2,D,0.0,2004,9,Sep
-10.3946,-51.1546,397.8,3.9,1.8,2004-09-05,1626,Aqua,MODIS,100,6.2,312.2,1639.4,D,0.0,2004,9,Sep
-9.8984,-51.8634,408.6,4.4,1.9,2004-09-05,1626,Aqua,MODIS,100,6.2,311.7,2533.4,D,0.0,2004,9,Sep
-9.9178,-51.8544,390.8,4.4,1.9,2004-09-05,1626,Aqua,MODIS,100,6.2,306.6,1642.1,D,0.0,2004,9,Sep
-9.9004,-51.8563,424.5,4.4,1.9,2004-09-05,1626,Aqua,MODIS,100,6.2,313.7,3596.7,D,0.0,2004,9,Sep
-9.3841,-51.1622,415.1,3.8,1.8,2004-09-05,1626,Aqua,MODIS,100,6.2,315.2,2389.1,D,0.0,2004,9,Sep
-9.8155,-51.9188,391.9,4.4,1.9,2004-09-05,1626,Aqua,MODIS,100,6.2,306.8,1696.3,D,0.0,2004,9,Sep
-9.8164,-51.9148,398.2,4.4,1.9,2004-09-05,1626,Aqua,MODIS,100,6.2,307.7,1997.1,D,0.0,2004,9,Sep
-10.3904,-51.1193,404.3,3.9,1.8,2004-09-05,1626,Aqua,MODIS,100,6.2,312.3,1905.8,D,0.0,2004,9,Sep
-8.4401,-50.232,426.1,3.1,1.7,2004-09-05,1626,Aqua,MODIS,94,6.2,306.0,2265.6,D,0.0,2004,9,Sep
-8.4101,-50.2358,420.2,3.1,1.7,2004-09-05,1626,Aqua,MODIS,100,6.2,302.7,1985.3,D,0.0,2004,9,Sep
-8.4112,-50.243,423.7,3.1,1.7,2004-09-05,1626,Aqua,MODIS,100,6.2,305.8,2140.5,D,0.0,2004,9,Sep
-10.4866,-51.3194,405.4,4.1,1.9,2004-09-05,1626,Aqua,MODIS,100,6.2,314.8,2084.7,D,0.0,2004,9,Sep
-8.4541,-50.3454,414.3,3.2,1.7,2004-09-05,1626,Aqua,MODIS,100,6.2,304.5,1808.3,D,0.0,2004,9,Sep
-9.3966,-50.2817,421.8,3.2,1.7,2004-09-05,1626,Aqua,MODIS,100,6.2,313.5,2211.8,D,0.0,2004,9,Sep
-9.4005,-50.2865,425.0,3.2,1.7,2004-09-05,1626,Aqua,MODIS,100,6.2,313.1,2368.0,D,0.0,2004,9,Sep
-9.4001,-50.3113,417.3,3.3,1.7,2004-09-05,1626,Aqua,MODIS,100,6.2,313.0,2017.6,D,0.0,2004,9,Sep
-10.9385,-51.7903,399.6,4.5,1.9,2004-09-05,1626,Aqua,MODIS,100,6.2,315.5,2063.6,D,0.0,2004,9,Sep
-10.9374,-51.7978,405.7,4.5,1.9,2004-09-05,1626,Aqua,MODIS,100,6.2,316.5,2401.6,D,0.0,2004,9,Sep
-10.5279,-51.9919,395.9,4.6,2.0,2004-09-05,1626,Aqua,MODIS,100,6.2,307.7,1968.7,D,0.0,2004,9,Sep
-10.5283,-51.9953,390.4,4.6,2.0,2004-09-05,1626,Aqua,MODIS,100,6.2,307.3,1710.9,D,0.0,2004,9,Sep
-10.5234,-51.9539,399.2,4.5,2.0,2004-09-05,1626,Aqua,MODIS,100,6.2,307.0,2112.2,D,0.0,2004,9,Sep
-10.5233,-51.9504,392.5,4.5,2.0,2004-09-05,1626,Aqua,MODIS,100,6.2,306.6,1779.4,D,0.0,2004,9,Sep
-10.3878,-57.4242,429.8,3.3,1.7,2004-09-05,1804,Aqua,MODIS,75,6.2,296.0,2717.3,D,0.0,2004,9,Sep
-10.8007,-50.178000000000004,405.6,3.5,1.8,2004-09-06,1419,Terra,MODIS,100,6.2,310.1,1702.3,D,0.0,2004,9,Sep
-10.7969,-50.2095,443.4,3.5,1.8,2004-09-06,1419,Terra,MODIS,100,6.2,314.6,3761.0,D,0.0,2004,9,Sep
-10.7947,-50.1825,420.6,3.5,1.8,2004-09-06,1419,Terra,MODIS,100,6.2,317.4,2384.8,D,0.0,2004,9,Sep
-10.7911,-50.2141,428.3,3.5,1.8,2004-09-06,1419,Terra,MODIS,100,6.2,317.4,2780.7,D,0.0,2004,9,Sep
-12.3636,-52.4075,429.3,2.5,1.5,2004-09-06,1419,Terra,MODIS,100,6.2,329.8,1736.8,D,0.0,2004,9,Sep
-12.3773,-52.4089,500.0,2.5,1.5,2004-09-06,1419,Terra,MODIS,100,6.2,343.3,5946.5,D,0.0,2004,9,Sep
-12.4594,-54.5047,457.8,1.7,1.3,2004-09-06,1419,Terra,MODIS,100,6.2,325.6,1774.3,D,0.0,2004,9,Sep
-17.2035,-53.5271,430.9,2.4,1.5,2004-09-06,1421,Terra,MODIS,100,6.2,329.0,1695.7,D,0.0,2004,9,Sep
-17.2086,-53.5211,435.9,2.4,1.5,2004-09-06,1421,Terra,MODIS,100,6.2,326.7,1876.7,D,0.0,2004,9,Sep
-17.1103,-57.8445,432.0,2.3,1.5,2004-09-06,1707,Aqua,MODIS,100,6.2,322.8,1708.8,D,0.0,2004,9,Sep
-11.8165,-51.6461,502.8,1.0,1.0,2004-09-06,1708,Aqua,MODIS,100,6.2,400.1,1664.3,D,0.0,2004,9,Sep
-13.2547,-53.7062,496.9,1.1,1.1,2004-09-06,1708,Aqua,MODIS,100,6.2,400.1,1765.5,D,0.0,2004,9,Sep
-13.2533,-53.6961,501.1,1.1,1.0,2004-09-06,1708,Aqua,MODIS,100,6.2,400.1,1878.5,D,0.0,2004,9,Sep
-13.2708,-53.6833,496.9,1.1,1.0,2004-09-06,1708,Aqua,MODIS,100,6.2,400.1,1769.6,D,0.0,2004,9,Sep
-13.2641,-53.7049,501.1,1.1,1.1,2004-09-06,1708,Aqua,MODIS,100,6.2,400.1,1883.4,D,0.0,2004,9,Sep
-11.7696,-52.3455,499.2,1.0,1.0,2004-09-06,1708,Aqua,MODIS,100,6.2,400.1,1581.9,D,0.0,2004,9,Sep
-10.0289,-55.4062,497.9,1.3,1.1,2004-09-06,1709,Aqua,MODIS,100,6.2,400.1,2148.9,D,0.0,2004,9,Sep
-8.8987,-54.6754,498.6,1.1,1.1,2004-09-06,1709,Aqua,MODIS,100,6.2,400.1,1836.1,D,0.0,2004,9,Sep
-10.3811,-52.152,499.0,1.0,1.0,2004-09-06,1709,Aqua,MODIS,100,6.2,400.1,1568.8,D,0.0,2004,9,Sep
-9.592,-50.7872,492.1,1.1,1.0,2004-09-06,1709,Aqua,MODIS,100,6.2,400.1,1576.7,D,0.0,2004,9,Sep
-8.8553,-50.8494,495.3,1.1,1.0,2004-09-06,1709,Aqua,MODIS,100,6.2,400.1,1682.1,D,0.0,2004,9,Sep
-8.8567,-50.8592,500.4,1.1,1.0,2004-09-06,1709,Aqua,MODIS,100,6.2,400.1,1811.4,D,0.0,2004,9,Sep
-9.8347,-57.0955,482.1,1.6,1.2,2004-09-06,1709,Aqua,MODIS,100,6.2,328.5,2448.1,D,0.0,2004,9,Sep
-9.9754,-60.5324,415.6,3.0,1.6,2004-09-06,1709,Aqua,MODIS,100,6.2,304.5,1727.6,D,0.0,2004,9,Sep
-9.6835,-54.729,500.1,1.1,1.1,2004-09-06,1709,Aqua,MODIS,100,6.2,400.1,1939.6,D,0.0,2004,9,Sep
-9.714,-53.6135,502.9,1.0,1.0,2004-09-06,1709,Aqua,MODIS,100,6.2,400.1,1754.2,D,0.0,2004,9,Sep
-9.7048,-53.6148,504.1,1.0,1.0,2004-09-06,1709,Aqua,MODIS,100,6.2,400.1,1785.3,D,0.0,2004,9,Sep
-8.5744,-49.521,404.0,4.8,2.0,2004-09-07,1614,Aqua,MODIS,100,6.2,302.1,2577.9,D,0.0,2004,9,Sep
-8.5731,-49.513999999999996,398.1,4.8,2.0,2004-09-07,1614,Aqua,MODIS,100,6.2,301.6,2246.1,D,0.0,2004,9,Sep
-13.0942,-52.3235,401.4,4.2,1.9,2004-09-07,1751,Aqua,MODIS,100,6.2,300.5,1974.1,D,0.0,2004,9,Sep
-13.0961,-52.3183,419.5,4.2,1.9,2004-09-07,1751,Aqua,MODIS,100,6.2,300.2,2997.5,D,0.0,2004,9,Sep
-11.6968,-63.0127,500.1,1.0,1.0,2004-09-07,1751,Aqua,MODIS,100,6.2,340.9,1596.5,D,0.0,2004,9,Sep
-12.287,-64.4053,499.1,1.1,1.0,2004-09-07,1751,Aqua,MODIS,100,6.2,332.6,1755.6,D,0.0,2004,9,Sep
-12.2548,-64.2404,500.2,1.1,1.0,2004-09-07,1751,Aqua,MODIS,100,6.2,400.1,1746.7,D,0.0,2004,9,Sep
-12.022,-63.8189,500.2,1.0,1.0,2004-09-07,1751,Aqua,MODIS,100,6.2,400.1,1667.1,D,0.0,2004,9,Sep
-12.1949,-56.7725,458.1,2.0,1.4,2004-09-07,1751,Aqua,MODIS,100,6.2,317.3,2203.1,D,0.0,2004,9,Sep
-12.1933,-56.7783,459.1,2.0,1.4,2004-09-07,1751,Aqua,MODIS,100,6.2,318.6,2242.9,D,0.0,2004,9,Sep
-11.8275,-60.5172,497.1,1.1,1.1,2004-09-07,1751,Aqua,MODIS,100,6.2,338.3,1851.1,D,0.0,2004,9,Sep
-9.9427,-63.9975,498.5,1.0,1.0,2004-09-07,1752,Aqua,MODIS,94,6.2,333.6,1599.3,D,0.0,2004,9,Sep
-10.0471,-55.8841,441.6,2.5,1.5,2004-09-07,1752,Aqua,MODIS,100,6.2,305.3,2354.5,D,0.0,2004,9,Sep
-9.8592,-57.7035,453.4,1.9,1.3,2004-09-07,1752,Aqua,MODIS,100,6.2,317.3,1849.9,D,0.0,2004,9,Sep
-9.9273,-53.5879,472.4,1.5,1.2,2004-09-08,1656,Aqua,MODIS,100,6.2,326.0,1901.9,D,0.0,2004,9,Sep
